346,0.003538,0.001640
347,0.003538,0.001640
348,0.003538,0.001640
349,0.003537,0.001640
350,0.003538,0.001640
351,0.003538,0.001640
352,0.003537,0.001640
353,0.003537,0.001640
354,0.003538,0.001640
355,0.003537,0.001640
356,0.003537,0.001641
357,0.003537,0.001641
358,0.003539,0.001640
359,0.003537,0.001641
360,0.003537,0.001635
361,0.003541,0.001640
362,0.003537,0.001640
363,0.003537,0.001640
364,0.003537,0.001640
365,0.003538,0.001640
366,0.003537,0.001640
367,0.003537,0.001640
368,0.003537,0.001640
369,0.003538,0.001640
370,0.003537,0.001640
371,0.003537,0.001640
372,0.003537,0.001640
373,0.003538,0.001640
374,0.003537,0.001640
375,0.003537,0.001640
376,0.003537,0.001641
377,0.003537,0.001641
378,0.003537,0.001641
379,0.003537,0.001641
380,0.003537,0.001641
381,0.003537,0.001641
382,0.003537,0.001641
383,0.003538,0.001641
384,0.003536,0.001641
385,0.003536,0.001641
386,0.003536,0.001641
387,0.003536,0.001641
388,0.003536,0.001641
389,0.003536,0.001641
390,0.003537,0.001641
391,0.003536,0.001641
392,0.003536,0.001641
393,0.003536,0.001641
394,0.003536,0.001641
395,0.003536,0.001641
396,0.003536,0.001641
397,0.003536,0.001641
398,0.003536,0.001641
399,0.003536,0.001641
400,0.003536,0.001641
401,0.003536,0.001641
402,0.003536,0.001641
403,0.003536,0.001641
404,0.003536,0.001641
405,0.003536,0.001641
406,0.003536,0.001641
407,0.003536,0.001641
408,0.003537,0.001641
409,0.003536,0.001641
410,0.003535,0.001641
411,0.003535,0.001641
412,0.003535,0.001642
413,0.003536,0.001642
414,0.003535,0.001642
415,0.003537,0.001641
416,0.003535,0.001641
417,0.003535,0.001642
418,0.003535,0.001642
419,0.003537,0.001641
420,0.003535,0.001642
421,0.003535,0.001642
422,0.003535,0.001642
423,0.003535,0.001642
424,0.003535,0.001642
425,0.003535,0.001642
426,0.003535,0.001642
427,0.003535,0.001642
428,0.003536,0.001642
429,0.003535,0.001642
430,0.003535,0.001642
431,0.003535,0.001642
432,0.003535,0.001642
433,0.003536,0.001642
434,0.003535,0.001642
435,0.003535,0.001642
436,0.003535,0.001642
437,0.003536,0.001642
438,0.003535,0.001642
439,0.003535,0.001642
440,0.003534,0.001642
441,0.003535,0.001642
442,0.003534,0.001642
443,0.003535,0.001642
444,0.003535,0.001642
445,0.003535,0.001642
446,0.003535,0.001642
447,0.003535,0.001642
448,0.003534,0.001642
449,0.003536,0.001642
450,0.003534,0.001642
451,0.003534,0.001642
452,0.003534,0.001642
453,0.003534,0.001643
454,0.003534,0.001643
455,0.003535,0.001637
456,0.003537,0.001642
457,0.003534,0.001642
458,0.003534,0.001642
459,0.003534,0.001642
460,0.003534,0.001642
461,0.003534,0.001642
462,0.003534,0.001642
463,0.003534,0.001642
464,0.003534,0.001642
465,0.003534,0.001642
466,0.003534,0.001642
467,0.003534,0.001642
468,0.003534,0.001642
469,0.003534,0.001642
470,0.003534,0.001642
471,0.003534,0.001642
472,0.003534,0.001642
473,0.003534,0.001642
474,0.003534,0.001642
475,0.003534,0.001642
476,0.003533,0.001642
477,0.003533,0.001642
478,0.003535,0.001642
479,0.003533,0.001642
480,0.003533,0.001642
481,0.003533,0.001642
482,0.003533,0.001642
483,0.003533,0.001642
484,0.003534,0.001642
485,0.003533,0.001642
486,0.003533,0.001642
487,0.003533,0.001642
488,0.003533,0.001642
489,0.003534,0.001642
490,0.003533,0.001642
491,0.003533,0.001642
492,0.003533,0.001642
493,0.003534,0.001642
494,0.003533,0.001642
495,0.003533,0.001642
496,0.003533,0.001643
497,0.003533,0.001643
498,0.003533,0.001643
499,0.003532,0.001643
500,0.003533,0.001643
501,0.003533,0.001643
502,0.003533,0.001643
503,0.003532,0.001643
504,0.003533,0.001643
505,0.003533,0.001643
506,0.003532,0.001643
507,0.003532,0.001643
508,0.003532,0.001643
509,0.003532,0.001643
510,0.003532,0.001643
511,0.003532,0.001643
512,0.003532,0.001643
513,0.003532,0.001643
514,0.003532,0.001643
515,0.003532,0.001643
516,0.003532,0.001643
517,0.003532,0.001643
518,0.003532,0.001643
519,0.003533,0.001643
520,0.003532,0.001643
